Id,SalePrice
2157,257955.52
2158,244232.23
2159,219776.98
2160,174593.75
2161,253129.03
2162,386851.75
2163,330602.84
2164,262328.72
2165,211251.16
2166,149768.84
2167,251217.02
2168,202894.75
2169,210249.28
2170,230129.78
2171,158256.45
2172,142528.11
2173,160034.12
2174,252390.89
2175,334782.22
2176,344774.5
2177,257434.0
2178,220801.2
2179,139775.28
2180,240270.48
2181,200417.05
2182,202819.25
2183,201207.14
2184,130022.375
2185,122228.164
2186,151820.02
2187,169648.7
2188,170818.9
2189,189434.12
2190,83175.86
2191,86516.85
2192,97939.99
2193,103008.16
2194,106434.35
2195,116953.555
2196,114313.91
2197,129381.13
2198,165642.53
2199,191399.58
2200,146779.73
2201,137411.22
2202,218271.31
2203,171989.39
2204,200971.14
2205,125773.945
2206,145822.58
2207,236064.7
2208,247488.7
2209,265107.06
2210,120657.91
2211,120139.74
2212,119348.17
2213,115365.9
2214,136622.05
2215,117707.195
2216,163120.02
2217,79901.055
2218,90150.09
2219,88177.055
2220,93188.48
2221,339212.6
2222,265159.22
2223,282614.12
2224,212353.97
2225,139494.22
2226,210031.95
2227,212416.34
2228,298949.28
2229,282428.38
2230,151825.2
2231,212132.48
2232,180604.2
2233,177171.33
2234,281628.75
2235,257445.67
2236,329720.5
2237,338013.6
2238,215818.98
2239,105042.69
2240,167657.2
2241,163797.56
2242,138534.38
2243,136240.25
2244,100455.016
2245,93524.164
2246,150492.0
2247,103578.164
2248,124678.41
2249,128572.3
2250,140943.89
2251,118805.43
2252,191406.58
2253,162906.33
2254,177831.62
2255,209317.03
2256,191276.47
2257,213147.38
2258,174579.2
2259,182732.81
2260,174667.34
2261,209912.28
2262,247307.33
2263,339749.0
2264,382835.38
2265,182879.69
2266,338664.22
2267,383156.97
2268,426364.16
2269,157884.73
2270,203203.75
2271,220418.3
2272,217733.0
2273,169002.0
2274,193560.33
2275,169557.06
2276,196060.92
2277,201261.42
2278,155903.95
2279,134614.16
2280,121723.1
2281,167587.62
2282,199370.89
2283,104052.22
2284,107796.09
2285,141473.03
2286,133711.2
2287,362646.12
2288,246418.3
2289,376806.03
2290,452019.53
2291,321851.38
2292,419791.8
2293,412937.1
2294,396112.53
2295,404287.9
2296,308136.6
2297,315683.8
2298,302657.25
2299,351921.56
2300,321822.06
2301,304694.78
2302,258637.55
2303,258185.02
2304,235780.95
2305,188769.89
2306,184818.77
2307,193486.38
2308,224914.89
2309,306173.47
2310,222775.6
2311,207220.88
2312,176607.86
2313,172458.05
2314,176586.94
2315,181636.72
2316,188368.11
2317,187297.11
2318,179289.23
2319,183534.47
2320,198539.75
2321,267491.6
2322,185465.69
2323,192663.83
2324,173682.98
2325,203504.4
2326,174717.55
2327,228462.86
2328,243685.47
2329,205526.84
2330,194480.44
2331,391650.72
2332,393328.8
2333,357933.25
2334,253751.58
2335,271692.47
2336,341067.0
2337,215022.9
2338,279467.75
2339,226028.39
2340,362738.7
2341,213481.0
2342,241457.36
2343,218765.81
2344,230471.67
2345,246692.81
2346,238563.16
2347,209070.94
2348,251641.56
2349,174470.39
2350,307139.75
2351,274547.4
2352,231286.06
2353,239370.14
2354,124927.086
2355,150433.14
2356,149300.7
2357,202196.64
2358,200266.7
2359,131096.6
2360,117967.05
2361,148981.2
2362,258507.81
2363,154260.83
2364,171295.72
2365,252974.17
2366,199558.56
2367,216827.44
2368,225962.5
2369,238893.11
2370,162087.89
2371,160409.12
2372,188634.52
2373,311216.12
2374,335472.16
2375,265596.25
2376,337310.56
2377,347585.8
2378,156668.88
2379,228092.89
2380,159713.28
2381,180958.33
2382,224662.84
2383,207194.56
2384,260491.6
2385,170730.25
2386,142998.03
2387,146176.17
2388,102199.27
2389,137517.19
2390,160790.55
2391,147802.64
2392,125378.17
2393,179408.25
2394,159451.19
2395,216208.95
2396,166673.73
2397,203655.94
2398,134727.12
2399,60396.76
2400,65070.953
2401,114851.98
2402,136974.42
2403,143247.47
2404,163602.28
2405,182482.66
2406,154270.16
2407,140179.95
2408,148773.45
2409,140677.39
2410,185047.0
2411,127871.12
2412,173341.2
2413,141512.3
2414,146941.5
2415,143290.42
2416,139348.9
2417,137781.1
2418,132269.33
2419,130537.016
2420,138744.77
2421,143596.89
2422,127359.664
2423,122300.63
2424,167989.1
2425,267908.34
2426,133331.95
2427,138675.36
2428,182794.7
2429,127028.586
2430,144008.98
2431,118064.13
2432,148241.06
2433,156929.44
2434,143404.02
2435,178624.44
2436,113227.64
2437,117444.32
2438,136760.38
2439,117835.44
2440,134118.52
2441,105095.94
2442,108071.016
2443,134616.0
2444,132839.36
2445,92956.64
2446,130601.336
2447,207369.39
2448,152131.38
2449,109409.67
2450,157276.06
2451,132450.4
2452,199111.64
2453,108589.95
2454,131582.72
2455,126961.75
2456,142710.31
2457,129976.79
2458,127343.62
2459,119650.85
2460,145548.36
2461,127479.98
2462,148566.4
2463,134131.47
2464,185771.25
2465,146194.75
2466,122687.15
2467,153604.8
2468,96997.01
2469,85518.69
2470,203997.4
2471,221460.67
2472,179530.61
2473,124757.8
2474,93574.74
2475,239083.5
2476,125055.586
2477,140411.52
2478,160912.19
2479,110517.4
2480,155993.67
2481,136225.53
2482,135249.0
2483,122618.19
2484,131445.52
2485,134189.66
2486,165362.75
2487,178197.72
2488,167789.52
2489,165846.42
2490,150446.11
2491,101502.16
2492,185214.55
2493,155462.95
2494,153712.42
2495,98564.59
2496,251554.23
2497,162377.9
2498,118163.6
2499,99094.55
2500,135656.22
2501,142529.45
2502,164911.34
2503,97197.45
2504,176667.64
2505,233215.55
2506,244582.25
2507,304800.75
2508,244219.23
2509,209882.11
2510,231528.28
2511,180345.33
2512,213414.0
2513,232054.47
2514,262395.38
2515,153371.02
2516,171738.6
2517,142010.73
2518,147714.8
2519,246328.95
2520,226541.28
2521,198966.58
2522,241898.62
2523,132247.7
2524,150165.88
2525,154091.45
2526,145633.66
2527,121351.17
2528,139153.78
2529,140259.53
2530,118165.42
2531,255333.05
2532,249722.39
2533,203288.17
2534,249628.47
2535,340253.12
2536,246140.88
2537,253265.78
2538,196898.72
2539,191759.34
2540,182705.92
2541,193347.47
2542,165460.95
2543,138081.58
2544,133794.42
2545,143789.98
2546,142728.5
2547,152793.2
2548,163751.5
2549,162418.66
2550,192867.0
2551,146023.42
2552,134067.55
2553,81084.42
2554,108126.65
2555,122764.26
2556,108211.914
2557,114172.76
2558,167555.92
2559,148851.66
2560,148940.47
2561,153865.36
2562,158883.03
2563,164989.3
2564,199596.36
2565,146936.33
2566,189497.34
2567,137969.56
2568,188996.36
2569,203498.03
2570,119856.18
2571,161551.7
2572,173520.62
2573,195345.97
2574,259312.52
2575,140467.67
2576,132706.84
2577,162886.81
2578,93256.89
2579,73470.83
2580,144225.1
2581,130717.85
2582,126564.64
2583,287290.16
2584,176673.33
2585,187227.69
2586,230649.98
2587,234893.73
2588,162300.61
2589,165379.69
2590,204690.31
2591,215566.55
2592,204387.23
2593,266136.97
2594,184804.95
2595,216179.9
2596,331051.6
2597,192869.89
2598,292880.4
2599,316143.0
2600,184730.22
2601,155340.81
2602,88812.41
2603,93319.02
2604,87404.805
2605,81329.45
2606,157819.69
2607,204735.0
2608,211674.11
2609,175782.48
2610,123878.51
2611,138992.81
2612,169509.12
2613,134963.23
2614,133461.34
2615,159597.08
2616,155198.98
2617,200732.66
2618,202701.36
2619,194610.69
2620,201105.1
2621,180742.03
2622,190379.16
2623,272548.47
2624,280157.72
2625,355011.34
2626,171124.84
2627,182728.83
2628,419503.12
2629,455544.9
2630,369677.66
2631,456231.03
2632,365574.94
2633,354068.88
2634,381579.28
2635,174822.86
2636,199100.67
2637,206195.73
2638,279576.16
2639,192786.92
2640,160291.22
2641,110015.37
2642,202966.45
2643,110630.29
2644,126183.15
2645,104294.58
2646,94382.81
2647,100697.23
2648,151768.02
2649,165010.58
2650,136879.73
2651,151791.88
2652,419302.72
2653,243818.34
2654,236146.06
2655,371857.12
2656,295223.78
2657,377790.0
2658,296132.34
2659,304882.66
2660,347681.88
2661,367518.1
2662,319864.12
2663,319184.12
2664,273441.4
2665,341482.88
2666,297128.62
2667,165025.36
2668,183152.4
2669,179749.88
2670,273629.84
2671,191459.11
2672,192438.97
2673,212183.98
2674,207045.1
2675,175152.64
2676,202394.98
2677,212481.47
2678,252590.52
2679,282152.78
2680,285589.6
2681,404395.03
2682,338226.0
2683,488878.2
2684,330131.8
2685,335008.94
2686,263476.22
2687,306820.25
2688,214524.64
2689,217929.72
2690,395212.03
2691,186301.27
2692,130869.68
2693,193692.44
2694,125389.29
2695,198013.8
2696,190871.58
2697,190425.16
2698,204067.45
2699,193017.64
2700,163612.28
2701,157333.77
2702,126604.266
2703,138354.8
2704,151470.06
2705,135240.0
2706,128468.195
2707,135606.72
2708,142044.72
2709,120503.766
2710,140003.02
2711,347540.2
2712,368233.3
2713,178824.97
2714,148768.8
2715,167571.7
2716,149939.45
2717,200152.12
2718,244613.78
2719,155830.81
2720,183823.8
2721,147691.55
2722,166053.05
2723,154502.52
2724,139220.53
2725,149819.67
2726,151616.31
2727,178346.03
2728,191027.69
2729,165981.31
2730,152517.7
2731,127905.43
2732,134998.53
2733,175548.31
2734,143065.03
2735,141172.16
2736,157820.97
2737,128031.72
2738,150762.69
2739,178810.45
2740,165600.17
2741,162206.95
2742,159345.92
2743,173074.28
2744,174062.27
2745,143235.28
2746,140471.95
2747,160683.34
2748,130647.34
2749,141382.75
2750,134475.55
2751,137507.02
2752,213783.75
2753,156614.05
2754,246624.98
2755,145019.25
2756,91236.1
2757,75520.945
2758,84902.15
2759,164465.19
2760,133463.69
2761,153468.92
2762,151620.33
2763,194809.88
2764,169230.95
2765,292976.78
2766,135834.31
2767,95842.9
2768,137096.02
2769,138094.5
2770,164098.45
2771,124609.01
2772,136195.16
2773,154429.67
2774,144091.22
2775,127200.04
2776,144755.6
2777,161789.52
2778,117584.59
2779,136538.08
2780,98705.4
2781,99416.59
2782,104400.71
2783,96876.87
2784,129776.7
2785,141487.8
2786,76146.9
2787,129666.7
2788,80230.41
2789,201618.38
2790,95014.87
2791,125331.0
2792,69001.484
2793,187930.31
2794,106355.14
2795,118817.03
2796,100375.2
2797,196466.58
2798,122505.16
2799,111940.35
2800,77438.31
2801,111080.02
2802,141778.33
2803,195903.3
2804,142327.56
2805,109940.29
2806,85404.7
2807,152824.86
2808,161638.73
2809,143619.56
2810,140987.33
2811,172276.44
2812,163502.98
2813,194400.14
2814,204146.64
2815,104104.86
2816,263349.22
2817,155761.44
2818,133050.83
2819,151026.48
2820,151114.92
2821,114047.375
2822,196345.25
2823,304629.8
2824,204396.23
2825,155499.66
2826,137007.27
2827,149301.19
2828,223609.38
2829,200008.9
2830,238071.94
2831,173801.06
2832,264289.4
2833,320300.84
2834,216800.48
2835,230043.92
2836,201125.81
2837,179981.03
2838,144722.86
2839,192132.9
2840,225062.77
2841,211480.12
2842,246375.67
2843,162905.44
2844,162436.38
2845,128391.5
2846,211652.2
2847,212669.94
2848,243895.14
2849,218157.31
2850,307535.6
2851,229782.77
2852,249929.4
2853,255547.0
2854,142853.81
2855,224123.17
2856,209972.67
2857,192358.23
2858,211047.19
2859,124490.65
2860,138716.69
2861,139896.9
2862,200389.02
2863,122325.69
2864,257031.98
2865,141130.06
2866,147969.69
2867,101584.5
2868,105925.586
2869,116866.38
2870,134985.31
2871,106540.914
2872,58043.64
2873,103642.586
2874,149685.92
2875,125226.97
2876,174823.83
2877,146727.42
2878,178483.22
2879,158069.62
2880,108508.01
2881,140575.14
2882,175606.62
2883,199128.77
2884,204620.89
2885,193992.6
2886,216310.78
2887,105406.19
2888,142393.2
2889,58565.156
2890,82022.01
2891,146494.52
2892,64852.777
2893,107743.11
2894,64404.797
2895,324211.72
2896,293994.6
2897,211365.2
2898,138610.55
2899,239792.66
2900,168841.88
2901,210839.3
2902,215854.78
2903,331053.88
2904,329539.12
2905,103309.7
2906,231647.6
2907,109985.195
2908,143325.11
2909,147250.45
2910,78551.766
2911,86802.78
2912,149779.25
2913,88050.71
2914,80676.96
2915,88575.63
2916,88896.63
2917,179241.72
2918,119525.37
2919,231057.25
